score_id,tweet_id,score_value,model_used,analyzed_at,confidence,category_id
5870,5870,0,5,11 / 4 / 2014,5,5870
5871,5871,0,5,3 / 25 / 1988,10,5871
5872,5872,0,5,10 / 12 / 1999,3,5872
5873,5873,0,6,7 / 20 / 2006,9,5873
5874,5874,0,7,5 / 25 / 1996,2,5874
5875,5875,0,3,2 / 16 / 2020,7,5875
5876,5876,0,5,2 / 13 / 2011,9,5876
5877,5877,0,7,11 / 14 / 2001,5,5877
5878,5878,0,1,2 / 27 / 2001,1,5878
5879,5879,0,1,2 / 8 / 1986,10,5879
5880,5880,0,0,5 / 26 / 1988,2,5880
5881,5881,0,4,6 / 18 / 1994,8,5881
5882,5882,0,6,11 / 4 / 1992,4,5882
5883,5883,0,6,7 / 20 / 2004,2,5883
5884,5884,0,1,11 / 12 / 1997,2,5884
5885,5885,0,1,3 / 17 / 1985,5,5885
5886,5886,0,2,7 / 20 / 1992,6,5886
5887,5887,0,3,4 / 16 / 2020,5,5887
5888,5888,0,3,5 / 4 / 1991,9,5888
5889,5889,0,6,11 / 27 / 2018,8,5889
5890,5890,0,1,4 / 10 / 1999,6,5890
5891,5891,0,1,11 / 4 / 2017,4,5891
5892,5892,0,2,7 / 1 / 2007,5,5892
5893,5893,0,0,10 / 22 / 2004,2,5893
5894,5894,0,5,3 / 9 / 2017,1,5894
5895,5895,0,4,4 / 11 / 2004,1,5895
5896,5896,0,0,2 / 9 / 1985,5,5896
5897,5897,0,6,8 / 20 / 2015,5,5897
5898,5898,0,6,2 / 24 / 2001,7,5898
5899,5899,0,0,4 / 18 / 1986,10,5899
5900,5900,0,1,1 / 9 / 1997,8,5900
5901,5901,0,5,7 / 12 / 2007,0,5901
5902,5902,0,4,7 / 6 / 1986,0,5902
5903,5903,0,1,3 / 23 / 2016,9,5903
5904,5904,0,5,4 / 5 / 2012,10,5904
5905,5905,0,7,5 / 4 / 2006,5,5905
5906,5906,0,3,2 / 15 / 1990,6,5906
5907,5907,0,3,11 / 15 / 1991,7,5907
5908,5908,0,1,6 / 13 / 2022,10,5908
5909,5909,0,0,6 / 23 / 2011,5,5909
5910,5910,0,5,5 / 20 / 2006,8,5910
5911,5911,0,0,5 / 4 / 1994,2,5911
5912,5912,0,2,10 / 23 / 1999,6,5912
5913,5913,0,3,2 / 24 / 2021,3,5913
5914,5914,0,7,10 / 7 / 2006,1,5914
5915,5915,0,2,11 / 1 / 2012,3,5915
5916,5916,0,3,1 / 25 / 1985,3,5916
5917,5917,0,2,7 / 9 / 1989,2,5917
5918,5918,0,2,5 / 13 / 2013,9,5918
5919,5919,0,3,6 / 17 / 2022,0,5919
5920,5920,0,3,6 / 7 / 2021,10,5920
5921,5921,0,0,11 / 26 / 1989,6,5921
5922,5922,0,5,1 / 2 / 2015,1,5922
5923,5923,0,4,8 / 10 / 1987,5,5923
5924,5924,0,5,2 / 17 / 2012,9,5924
5925,5925,0,5,6 / 7 / 2004,4,5925
5926,5926,0,7,7 / 13 / 2015,9,5926
5927,5927,0,6,1 / 22 / 1988,8,5927
5928,5928,0,3,10 / 14 / 2003,5,5928
5929,5929,0,7,11 / 20 / 2004,4,5929
5930,5930,0,7,11 / 7 / 2003,0,5930
5931,5931,0,2,2 / 5 / 2017,8,5931
5932,5932,0,1,11 / 21 / 1987,0,5932
5933,5933,0,2,7 / 13 / 1991,5,5933
5934,5934,0,1,9 / 27 / 2006,10,5934
5935,5935,0,5,6 / 24 / 1987,8,5935
5936,5936,0,4,9 / 11 / 2008,3,5936
5937,5937,0,4,10 / 10 / 2016,5,5937
5938,5938,0,2,10 / 10 / 1990,10,5938
5939,5939,0,6,1 / 18 / 1989,3,5939
5940,5940,0,4,3 / 26 / 2008,5,5940
5941,5941,0,2,11 / 12 / 2025,4,5941
5942,5942,0,1,3 / 22 / 2016,10,5942
5943,5943,0,7,9 / 15 / 1991,5,5943
5944,5944,0,7,4 / 19 / 1988,3,5944
5945,5945,0,3,5 / 19 / 1990,7,5945
5946,5946,0,1,9 / 8 / 1990,8,5946
5947,5947,0,1,2 / 16 / 2010,6,5947
5948,5948,0,1,7 / 13 / 1997,7,5948
5949,5949,0,6,6 / 3 / 2022,10,5949
5950,5950,0,2,2 / 2 / 2019,9,5950
5951,5951,0,4,8 / 19 / 2009,4,5951
5952,5952,0,3,10 / 14 / 1998,10,5952
5953,5953,0,4,10 / 14 / 2010,6,5953
5954,5954,0,0,7 / 26 / 1985,7,5954
5955,5955,0,1,8 / 1 / 2004,10,5955
5956,5956,0,5,1 / 21 / 1995,0,5956
5957,5957,0,5,2 / 11 / 2003,4,5957
5958,5958,0,1,1 / 11 / 1997,2,5958
5959,5959,0,2,9 / 18 / 2009,3,5959
5960,5960,0,3,10 / 25 / 2004,5,5960
5961,5961,0,6,2 / 23 / 2022,9,5961
5962,5962,0,2,8 / 15 / 2022,6,5962
5963,5963,0,7,3 / 10 / 2023,2,5963
5964,5964,0,0,10 / 22 / 1991,5,5964
5965,5965,0,2,7 / 6 / 2014,5,5965
5966,5966,0,3,3 / 2 / 2024,9,5966
5967,5967,0,1,10 / 12 / 2020,10,5967
5968,5968,0,5,2 / 5 / 1993,7,5968
5969,5969,0,1,11 / 7 / 2021,6,5969
5970,5970,0,2,6 / 23 / 2019,10,5970
5971,5971,0,4,10 / 15 / 2006,7,5971
5972,5972,0,7,1 / 1 / 2019,3,5972
5973,5973,0,3,5 / 10 / 2020,10,5973
5974,5974,0,0,8 / 25 / 2023,0,5974
5975,5975,0,5,6 / 14 / 2002,6,5975
5976,5976,0,3,10 / 12 / 1988,5,5976
5977,5977,0,6,6 / 4 / 2009,8,5977
5978,5978,0,3,5 / 21 / 2024,6,5978
5979,5979,0,7,9 / 20 / 2006,2,5979
5980,5980,0,4,9 / 22 / 2025,10,5980
5981,5981,0,1,3 / 8 / 2010,2,5981
5982,5982,0,4,10 / 22 / 2013,9,5982
5983,5983,0,5,2 / 1 / 2013,9,5983
5984,5984,0,0,2 / 11 / 1987,6,5984
5985,5985,0,5,7 / 16 / 2012,2,5985
5986,5986,0,1,11 / 22 / 1985,2,5986
5987,5987,0,5,11 / 11 / 2013,7,5987
5988,5988,0,7,2 / 8 / 1988,7,5988
5989,5989,0,0,7 / 26 / 2004,0,5989
5990,5990,0,1,5 / 10 / 1997,4,5990
5991,5991,0,7,11 / 1 / 1998,7,5991
5992,5992,0,4,10 / 25 / 2024,7,5992
5993,5993,0,3,5 / 7 / 1998,7,5993
5994,5994,0,1,8 / 2 / 1999,2,5994
5995,5995,0,5,6 / 24 / 2002,6,5995
5996,5996,0,1,9 / 23 / 2004,8,5996
5997,5997,0,3,4 / 7 / 1997,9,5997
5998,5998,0,1,7 / 18 / 2024,9,5998
5999,5999,0,2,9 / 10 / 1987,2,5999
6000,6000,0,6,9 / 1 / 1984,8,6000
6001,6001,0,3,11 / 1 / 1986,0,6001
6002,6002,0,0,6 / 21 / 2024,8,6002
6003,6003,0,5,1 / 4 / 2014,8,6003
6004,6004,0,0,2 / 20 / 2002,9,6004
6005,6005,0,5,7 / 2 / 1998,1,6005
6006,6006,0,4,5 / 24 / 2023,3,6006
6007,6007,0,0,3 / 2 / 2006,8,6007
6008,6008,0,0,1 / 18 / 1998,5,6008
6009,6009,0,6,9 / 15 / 1994,3,6009
6010,6010,0,1,1 / 16 / 2001,6,6010
6011,6011,0,0,2 / 4 / 2002,4,6011
6012,6012,0,4,4 / 11 / 2004,10,6012
6013,6013,0,1,11 / 25 / 1991,4,6013
6014,6014,0,2,11 / 20 / 1994,4,6014
6015,6015,0,3,11 / 12 / 1985,9,6015
6016,6016,0,2,11 / 13 / 2001,4,6016
6017,6017,0,7,9 / 23 / 2013,5,6017
6018,6018,0,3,1 / 1 / 1998,4,6018
6019,6019,0,2,1 / 5 / 2024,7,6019
6020,6020,0,3,11 / 24 / 2020,3,6020
6021,6021,0,0,1 / 13 / 2013,5,6021
6022,6022,0,7,3 / 26 / 2004,4,6022
6023,6023,0,6,10 / 13 / 1990,7,6023
6024,6024,0,7,9 / 20 / 2011,10,6024
6025,6025,0,7,1 / 26 / 1992,7,6025
6026,6026,0,4,6 / 21 / 2008,5,6026
6027,6027,0,0,4 / 11 / 1993,2,6027
6028,6028,0,7,9 / 6 / 2007,1,6028
6029,6029,0,5,8 / 4 / 2000,7,6029
6030,6030,0,7,11 / 26 / 2000,2,6030
6031,6031,0,0,4 / 23 / 1988,7,6031
6032,6032,0,6,10 / 21 / 1985,8,6032
6033,6033,0,5,10 / 16 / 1992,2,6033
6034,6034,0,0,8 / 2 / 2013,3,6034
6035,6035,0,1,6 / 9 / 1990,8,6035
6036,6036,0,6,1 / 22 / 1997,7,6036
6037,6037,0,2,2 / 11 / 2020,3,6037
6038,6038,0,0,7 / 27 / 2020,5,6038
6039,6039,0,7,11 / 1 / 2007,3,6039
6040,6040,0,2,8 / 19 / 2020,1,6040
6041,6041,0,6,1 / 9 / 2005,9,6041
6042,6042,0,6,4 / 24 / 1987,5,6042
6043,6043,0,4,10 / 15 / 2012,10,6043
6044,6044,0,0,6 / 9 / 2008,10,6044
6045,6045,0,4,5 / 6 / 2018,0,6045
6046,6046,0,0,2 / 16 / 1984,1,6046
6047,6047,0,1,4 / 18 / 2010,1,6047
6048,6048,0,1,3 / 12 / 1992,9,6048
6049,6049,0,7,3 / 25 / 1984,1,6049
6050,6050,0,0,11 / 10 / 2008,6,6050
6051,6051,0,2,10 / 9 / 2023,4,6051
6052,6052,0,0,2 / 1 / 1987,8,6052
6053,6053,0,5,7 / 18 / 2002,7,6053
6054,6054,0,3,5 / 8 / 2025,9,6054
6055,6055,0,5,9 / 15 / 2016,1,6055
6056,6056,0,2,11 / 26 / 1984,8,6056
6057,6057,0,6,6 / 13 / 2020,1,6057
6058,6058,0,3,6 / 10 / 2016,1,6058
6059,6059,0,4,5 / 15 / 1995,0,6059
6060,6060,0,0,7 / 17 / 2002,5,6060
6061,6061,0,0,9 / 4 / 2011,7,6061
6062,6062,0,1,7 / 10 / 1996,8,6062
6063,6063,0,5,4 / 5 / 2000,2,6063
6064,6064,0,5,9 / 11 / 2020,5,6064
6065,6065,0,2,9 / 22 / 2001,6,6065
6066,6066,0,0,1 / 8 / 1996,2,6066
6067,6067,0,7,1 / 27 / 1992,4,6067
6068,6068,0,0,1 / 4 / 2000,4,6068
6069,6069,0,7,2 / 21 / 2001,7,6069
6070,6070,0,1,6 / 6 / 2003,7,6070
6071,6071,0,7,2 / 23 / 2007,7,6071
6072,6072,0,2,3 / 8 / 2009,0,6072
6073,6073,0,1,1 / 9 / 2011,10,6073
6074,6074,0,4,5 / 25 / 2010,6,6074
6075,6075,0,5,11 / 12 / 2016,5,6075
6076,6076,0,3,5 / 17 / 1988,5,6076
6077,6077,0,3,4 / 13 / 1996,1,6077
6078,6078,0,3,9 / 1 / 1991,5,6078
6079,6079,0,4,6 / 13 / 1988,2,6079
6080,6080,0,0,2 / 10 / 2015,7,6080
6081,6081,0,5,2 / 6 / 1994,9,6081
6082,6082,0,2,8 / 3 / 1995,2,6082
6083,6083,0,2,8 / 18 / 1988,6,6083
6084,6084,0,4,6 / 3 / 2022,6,6084
6085,6085,0,0,8 / 19 / 2011,5,6085
6086,6086,0,6,5 / 27 / 2019,10,6086
6087,6087,0,5,2 / 22 / 2025,0,6087
6088,6088,0,2,3 / 14 / 2001,7,6088
6089,6089,0,4,1 / 19 / 1991,8,6089
6090,6090,0,1,8 / 14 / 2000,1,6090
6091,6091,0,0,5 / 27 / 1989,1,6091
6092,6092,0,3,3 / 15 / 1989,3,6092
6093,6093,0,4,7 / 11 / 2002,6,6093
6094,6094,0,5,1 / 22 / 2018,1,6094
6095,6095,0,5,1 / 11 / 1996,10,6095
6096,6096,0,5,6 / 20 / 1996,7,6096
6097,6097,0,3,2 / 15 / 2008,10,6097
6098,6098,0,1,9 / 23 / 1987,6,6098
6099,6099,0,1,10 / 12 / 1989,6,6099
6100,6100,0,2,9 / 8 / 2020,6,6100
6101,6101,0,4,8 / 8 / 1986,3,6101
6102,6102,0,1,5 / 6 / 2008,1,6102
6103,6103,0,2,5 / 8 / 1989,2,6103
6104,6104,0,4,9 / 2 / 1991,7,6104
6105,6105,0,6,6 / 21 / 1986,2,6105
6106,6106,0,4,6 / 26 / 1987,7,6106
6107,6107,0,1,7 / 25 / 1985,7,6107
6108,6108,0,4,11 / 26 / 1989,1,6108
6109,6109,0,3,8 / 14 / 1989,2,6109
6110,6110,0,5,3 / 14 / 2018,2,6110
6111,6111,0,2,6 / 15 / 2007,10,6111
6112,6112,0,5,4 / 9 / 2012,3,6112
6113,6113,0,2,8 / 9 / 2020,10,6113
6114,6114,0,2,10 / 11 / 2022,0,6114
6115,6115,0,7,4 / 14 / 1996,5,6115
6116,6116,0,5,1 / 21 / 1996,8,6116
6117,6117,0,4,6 / 26 / 2023,5,6117
6118,6118,0,4,8 / 26 / 2019,5,6118
6119,6119,0,3,4 / 11 / 1990,8,6119
6120,6120,0,3,2 / 6 / 2004,0,6120
6121,6121,0,0,10 / 5 / 2009,2,6121
6122,6122,0,2,2 / 11 / 1989,4,6122
6123,6123,0,7,1 / 15 / 2001,0,6123
6124,6124,0,7,7 / 4 / 2020,10,6124
6125,6125,0,7,7 / 25 / 2001,7,6125
6126,6126,0,7,3 / 18 / 1985,2,6126
6127,6127,0,6,10 / 12 / 1988,6,6127
6128,6128,0,6,10 / 4 / 2011,3,6128
6129,6129,0,2,9 / 25 / 1986,7,6129
6130,6130,0,3,2 / 16 / 1993,4,6130
6131,6131,0,1,3 / 12 / 2021,3,6131
6132,6132,0,6,10 / 10 / 2014,6,6132
6133,6133,0,5,11 / 10 / 2013,6,6133
6134,6134,0,0,8 / 10 / 1994,1,6134
6135,6135,0,3,6 / 26 / 1996,10,6135
6136,6136,0,7,6 / 9 / 1995,5,6136
6137,6137,0,5,7 / 1 / 2001,2,6137
6138,6138,0,1,11 / 15 / 2012,2,6138
6139,6139,0,5,10 / 8 / 1985,10,6139
6140,6140,0,7,4 / 10 / 1995,9,6140
6141,6141,0,4,5 / 24 / 1987,0,6141
6142,6142,0,6,5 / 11 / 1998,9,6142
6143,6143,0,7,8 / 12 / 1996,9,6143
6144,6144,0,3,8 / 7 / 1997,3,6144
6145,6145,0,0,2 / 19 / 2022,4,6145
6146,6146,0,2,1 / 19 / 2023,4,6146
6147,6147,0,4,6 / 26 / 1987,10,6147
6148,6148,0,4,6 / 18 / 2022,10,6148
6149,6149,0,3,4 / 8 / 2022,1,6149
6150,6150,0,7,5 / 17 / 2023,7,6150
6151,6151,0,0,10 / 18 / 2002,10,6151
6152,6152,0,1,10 / 5 / 2005,1,6152
6153,6153,0,5,9 / 21 / 1990,10,6153
6154,6154,0,5,6 / 24 / 2000,7,6154
6155,6155,0,2,6 / 9 / 2012,2,6155
6156,6156,0,1,3 / 2 / 2005,7,6156
6157,6157,0,7,5 / 2 / 1997,10,6157
6158,6158,0,6,9 / 24 / 2008,5,6158
6159,6159,0,7,3 / 14 / 2020,8,6159
6160,6160,0,4,9 / 4 / 2015,9,6160
6161,6161,0,5,7 / 1 / 2022,8,6161
6162,6162,0,6,8 / 9 / 2010,1,6162
6163,6163,0,3,2 / 26 / 2023,0,6163
6164,6164,0,7,10 / 6 / 2000,1,6164
6165,6165,0,6,5 / 27 / 1997,10,6165
6166,6166,0,3,10 / 24 / 1988,1,6166
6167,6167,0,7,9 / 26 / 1988,1,6167
6168,6168,0,1,4 / 12 / 2024,2,6168
6169,6169,0,5,6 / 25 / 2002,2,6169
6170,6170,0,1,4 / 6 / 1994,0,6170
6171,6171,0,7,5 / 5 / 1993,8,6171
6172,6172,0,0,3 / 9 / 2003,3,6172
6173,6173,0,0,8 / 26 / 2025,9,6173
6174,6174,0,0,2 / 9 / 2016,7,6174
6175,6175,0,7,6 / 4 / 1985,4,6175
6176,6176,0,6,2 / 13 / 1990,10,6176
6177,6177,0,0,7 / 9 / 1996,5,6177
6178,6178,0,5,6 / 8 / 2001,6,6178
6179,6179,0,5,7 / 12 / 2016,7,6179
6180,6180,0,4,8 / 5 / 1996,3,6180
6181,6181,0,2,9 / 10 / 2009,5,6181
6182,6182,0,5,1 / 13 / 1990,3,6182
6183,6183,0,5,8 / 1 / 1989,3,6183
6184,6184,0,3,7 / 14 / 1992,6,6184
6185,6185,0,1,3 / 26 / 1991,10,6185
6186,6186,0,1,4 / 25 / 2009,6,6186
6187,6187,0,5,2 / 1 / 2014,0,6187
6188,6188,0,0,1 / 4 / 1989,5,6188
6189,6189,0,6,3 / 5 / 2016,8,6189
6190,6190,0,7,1 / 19 / 1995,10,6190
6191,6191,0,5,2 / 5 / 2007,6,6191
6192,6192,0,6,11 / 10 / 2025,4,6192
6193,6193,0,6,10 / 11 / 2011,10,6193
6194,6194,0,5,10 / 11 / 1989,2,6194
6195,6195,0,3,9 / 19 / 2012,1,6195
6196,6196,0,6,9 / 18 / 2018,5,6196
6197,6197,0,4,10 / 7 / 2005,7,6197
6198,6198,0,6,4 / 18 / 1997,9,6198
6199,6199,0,7,9 / 10 / 1997,6,6199
6200,6200,0,3,4 / 12 / 2007,5,6200
6201,6201,0,3,10 / 15 / 2020,10,6201
6202,6202,0,6,6 / 1 / 1984,3,6202
6203,6203,0,2,6 / 16 / 1985,5,6203
6204,6204,0,2,4 / 17 / 2010,4,6204
6205,6205,0,2,5 / 14 / 1999,8,6205
6206,6206,0,3,7 / 17 / 2011,2,6206
6207,6207,0,5,2 / 14 / 2024,9,6207
6208,6208,0,5,10 / 27 / 1996,2,6208
6209,6209,0,5,7 / 25 / 2019,8,6209
6210,6210,0,4,1 / 23 / 2003,9,6210
6211,6211,0,5,2 / 21 / 2025,7,6211
6212,6212,0,4,10 / 23 / 1997,6,6212
6213,6213,0,5,6 / 22 / 2001,7,6213
6214,6214,0,0,6 / 19 / 2020,1,6214
6215,6215,0,6,8 / 26 / 2001,9,6215
6216,6216,0,1,8 / 18 / 1997,7,6216
6217,6217,0,2,7 / 4 / 1993,1,6217
6218,6218,0,2,2 / 23 / 1994,4,6218
6219,6219,0,2,11 / 13 / 1992,6,6219
6220,6220,0,2,7 / 14 / 1995,8,6220
6221,6221,0,3,6 / 24 / 2015,0,6221
6222,6222,0,4,11 / 19 / 2001,5,6222
6223,6223,0,3,7 / 11 / 1999,8,6223
6224,6224,0,1,5 / 19 / 1991,9,6224
6225,6225,0,5,4 / 8 / 2025,0,6225
6226,6226,0,0,11 / 26 / 2007,4,6226
6227,6227,0,1,8 / 5 / 2022,7,6227
6228,6228,0,6,6 / 14 / 2016,7,6228
6229,6229,0,0,7 / 13 / 1999,10,6229
6230,6230,0,5,6 / 11 / 1998,3,6230
6231,6231,0,5,6 / 25 / 1992,3,6231
6232,6232,0,2,5 / 1 / 2009,8,6232
6233,6233,0,6,2 / 16 / 2021,2,6233
6234,6234,0,0,2 / 3 / 1992,2,6234
6235,6235,0,4,5 / 13 / 2012,7,6235
6236,6236,0,1,3 / 15 / 1997,9,6236
6237,6237,0,4,7 / 5 / 2014,10,6237
6238,6238,0,7,8 / 17 / 2005,6,6238
6239,6239,0,0,9 / 14 / 2011,3,6239
6240,6240,0,0,2 / 2 / 2016,9,6240
6241,6241,0,5,9 / 12 / 2015,10,6241
6242,6242,0,4,5 / 16 / 1985,0,6242
6243,6243,0,0,6 / 18 / 1996,6,6243
6244,6244,0,3,6 / 17 / 2006,9,6244
6245,6245,0,7,1 / 23 / 1994,9,6245
6246,6246,0,2,4 / 26 / 1997,0,6246
6247,6247,0,5,2 / 7 / 1997,1,6247
6248,6248,0,3,3 / 16 / 1991,4,6248
6249,6249,0,3,7 / 26 / 2020,1,6249
6250,6250,0,3,8 / 13 / 2000,0,6250
6251,6251,0,0,5 / 19 / 1993,4,6251
6252,6252,0,1,11 / 4 / 2006,10,6252
6253,6253,0,3,3 / 18 / 2011,7,6253
6254,6254,0,3,8 / 12 / 2005,0,6254
6255,6255,0,4,7 / 10 / 1988,4,6255
6256,6256,0,0,6 / 5 / 2023,10,6256
6257,6257,0,5,1 / 3 / 1999,5,6257
6258,6258,0,2,2 / 9 / 2018,10,6258
6259,6259,0,7,11 / 17 / 2011,8,6259
6260,6260,0,4,6 / 24 / 1999,10,6260
6261,6261,0,5,5 / 20 / 2015,5,6261
6262,6262,0,3,9 / 24 / 2000,8,6262
6263,6263,0,3,2 / 21 / 1998,1,6263
6264,6264,0,7,8 / 22 / 2007,5,6264
6265,6265,0,2,1 / 20 / 1996,6,6265
6266,6266,0,1,7 / 26 / 2024,4,6266
6267,6267,0,6,9 / 15 / 1989,2,6267
6268,6268,0,5,2 / 4 / 1992,7,6268
6269,6269,0,3,7 / 14 / 2016,8,6269
6270,6270,0,3,5 / 22 / 1989,6,6270
6271,6271,0,5,7 / 16 / 1996,5,6271
6272,6272,0,3,11 / 1 / 2002,1,6272
6273,6273,0,0,4 / 27 / 2022,3,6273
6274,6274,0,1,8 / 15 / 2017,8,6274
6275,6275,0,3,6 / 26 / 2005,1,6275
6276,6276,0,0,10 / 1 / 1993,0,6276
6277,6277,0,6,10 / 8 / 1999,10,6277
6278,6278,0,7,4 / 25 / 2016,3,6278
6279,6279,0,7,11 / 2 / 2002,3,6279
6280,6280,0,2,9 / 8 / 1985,7,6280
6281,6281,0,5,7 / 12 / 2010,6,6281
6282,6282,0,0,7 / 19 / 2009,5,6282
6283,6283,0,5,9 / 8 / 1989,6,6283
6284,6284,0,4,9 / 11 / 2007,5,6284
6285,6285,0,7,8 / 12 / 2024,5,6285
6286,6286,0,1,10 / 4 / 1996,7,6286
6287,6287,0,4,5 / 2 / 1987,1,6287
6288,6288,0,0,8 / 3 / 2004,6,6288
6289,6289,0,3,11 / 6 / 2007,8,6289
6290,6290,0,0,3 / 15 / 2016,0,6290
6291,6291,0,1,7 / 9 / 2004,3,6291
6292,6292,0,3,7 / 18 / 1988,8,6292
6293,6293,0,6,3 / 26 / 2021,9,6293
6294,6294,0,7,6 / 6 / 2019,0,6294
6295,6295,0,0,7 / 1 / 2007,7,6295
6296,6296,0,6,7 / 9 / 1990,6,6296
6297,6297,0,5,11 / 21 / 1987,7,6297
6298,6298,0,0,11 / 21 / 2013,6,6298
6299,6299,0,7,5 / 5 / 2002,8,6299
6300,6300,0,3,8 / 19 / 1986,0,6300
6301,6301,0,3,6 / 9 / 2001,2,6301
6302,6302,0,0,11 / 22 / 2013,5,6302
6303,6303,0,0,4 / 21 / 2021,2,6303
6304,6304,0,7,3 / 13 / 2007,1,6304
6305,6305,0,6,8 / 6 / 1986,4,6305
6306,6306,0,0,7 / 2 / 2020,9,6306
6307,6307,0,4,1 / 2 / 2021,5,6307
6308,6308,0,2,9 / 3 / 2017,5,6308
6309,6309,0,5,5 / 7 / 1986,10,6309
6310,6310,0,5,4 / 18 / 2001,8,6310
6311,6311,0,3,10 / 23 / 2013,8,6311
6312,6312,0,2,4 / 9 / 2006,3,6312
6313,6313,0,2,5 / 5 / 2008,9,6313
6314,6314,0,2,7 / 24 / 2011,10,6314
6315,6315,0,6,9 / 25 / 2006,7,6315
6316,6316,0,5,7 / 13 / 2000,2,6316
6317,6317,0,3,7 / 10 / 2024,9,6317
6318,6318,0,0,11 / 27 / 2001,0,6318
6319,6319,0,7,3 / 23 / 2021,0,6319
6320,6320,0,7,9 / 15 / 2025,8,6320
6321,6321,0,0,3 / 3 / 2020,3,6321
6322,6322,0,4,9 / 18 / 2002,4,6322
6323,6323,0,5,10 / 6 / 1994,0,6323
6324,6324,0,3,10 / 8 / 1993,4,6324
6325,6325,0,2,9 / 2 / 2002,4,6325
6326,6326,0,1,11 / 23 / 2017,1,6326
6327,6327,0,4,3 / 20 / 2017,9,6327
6328,6328,0,6,11 / 6 / 2001,2,6328
6329,6329,0,2,3 / 19 / 2024,7,6329
6330,6330,0,1,3 / 14 / 2017,6,6330
6331,6331,0,2,6 / 4 / 1984,8,6331
6332,6332,0,3,2 / 5 / 1986,8,6332
6333,6333,0,0,9 / 8 / 2010,5,6333
6334,6334,0,2,8 / 7 / 1998,1,6334
6335,6335,0,6,2 / 18 / 2016,7,6335
6336,6336,0,0,7 / 15 / 2021,3,6336
6337,6337,0,6,4 / 5 / 2003,10,6337
6338,6338,0,6,7 / 10 / 2020,0,6338
6339,6339,0,2,3 / 6 / 1988,1,6339
6340,6340,0,4,9 / 16 / 2011,0,6340
6341,6341,0,2,7 / 21 / 1996,2,6341
6342,6342,0,7,7 / 26 / 2010,5,6342
6343,6343,0,5,10 / 8 / 2017,5,6343
6344,6344,0,4,3 / 6 / 1998,0,6344
6345,6345,0,7,3 / 8 / 2005,4,6345
6346,6346,0,3,5 / 1 / 1984,9,6346
6347,6347,0,0,5 / 11 / 1987,9,6347
6348,6348,0,4,11 / 18 / 2018,8,6348
6349,6349,0,5,4 / 8 / 1984,9,6349
6350,6350,0,2,7 / 4 / 2019,7,6350
6351,6351,0,1,2 / 5 / 1988,6,6351
6352,6352,0,3,7 / 2 / 2019,1,6352
6353,6353,0,6,2 / 7 / 1997,4,6353
6354,6354,0,2,11 / 1 / 1997,8,6354
6355,6355,0,2,4 / 10 / 2016,3,6355
6356,6356,0,5,5 / 23 / 1997,7,6356
6357,6357,0,5,10 / 18 / 2008,4,6357
6358,6358,0,0,5 / 5 / 1990,6,6358
6359,6359,0,2,4 / 4 / 2012,7,6359
6360,6360,0,3,3 / 7 / 2012,6,6360
6361,6361,0,3,11 / 27 / 2016,7,6361
6362,6362,0,6,9 / 17 / 2009,6,6362
6363,6363,0,2,7 / 13 / 1992,9,6363
6364,6364,0,5,5 / 4 / 2019,6,6364
6365,6365,0,1,11 / 13 / 2012,6,6365
6366,6366,0,6,6 / 7 / 2001,9,6366
6367,6367,0,2,7 / 9 / 1999,7,6367
6368,6368,0,5,4 / 18 / 1998,3,6368
6369,6369,0,2,11 / 3 / 2007,2,6369
6370,6370,0,5,5 / 22 / 1999,2,6370
6371,6371,0,3,8 / 25 / 1990,7,6371
6372,6372,0,0,10 / 19 / 1988,5,6372
6373,6373,0,3,2 / 24 / 2013,1,6373
6374,6374,0,6,10 / 18 / 1987,0,6374
6375,6375,0,2,5 / 15 / 1985,7,6375
6376,6376,0,1,1 / 25 / 2015,10,6376
6377,6377,0,0,1 / 16 / 2002,0,6377
6378,6378,0,1,3 / 1 / 2012,2,6378
6379,6379,0,4,11 / 21 / 2005,6,6379
6380,6380,0,7,8 / 12 / 1991,6,6380
6381,6381,0,5,9 / 25 / 2014,2,6381
6382,6382,0,7,8 / 1 / 2024,7,6382
6383,6383,0,4,1 / 18 / 2022,9,6383
6384,6384,0,6,6 / 14 / 2017,1,6384
6385,6385,0,3,3 / 10 / 2000,6,6385
6386,6386,0,0,11 / 17 / 1990,0,6386
6387,6387,0,4,7 / 18 / 1987,0,6387
6388,6388,0,1,8 / 3 / 2011,2,6388
6389,6389,0,1,8 / 8 / 1987,3,6389
6390,6390,0,4,1 / 9 / 2023,6,6390
6391,6391,0,3,2 / 17 / 1990,3,6391
6392,6392,0,6,9 / 8 / 2005,3,6392
6393,6393,0,6,4 / 21 / 2010,0,6393
6394,6394,0,0,9 / 7 / 2024,2,6394
6395,6395,0,2,5 / 16 / 2018,5,6395
6396,6396,0,1,3 / 6 / 2003,2,6396
6397,6397,0,7,9 / 19 / 2008,6,6397
6398,6398,0,5,4 / 26 / 2023,2,6398
6399,6399,0,6,5 / 14 / 2015,5,6399
6400,6400,0,1,8 / 12 / 2020,5,6400
6401,6401,0,3,10 / 15 / 2009,10,6401
6402,6402,0,4,3 / 11 / 2002,0,6402
6403,6403,0,5,8 / 6 / 2024,1,6403
6404,6404,0,7,6 / 1 / 2012,8,6404
6405,6405,0,4,10 / 1 / 2014,2,6405
6406,6406,0,0,6 / 16 / 2025,10,6406
